"lon","lat","type"
155.37499798284,-23.1639648663236,"knoll"
155.505198153513,-24.2031886140401,"knoll"
155.493243218932,-24.2143598003283,"knoll"
155.453723723997,-24.2579230499036,"knoll"
155.434495149225,-24.2658190096821,"knoll"
155.450530221473,-24.2756142298238,"knoll"
155.412976353191,-24.2891475253939,"knoll"
155.410464939031,-24.3074385952739,"knoll"
155.397976940235,-24.3166166219384,"knoll"
155.495423555488,-24.4076847210523,"knoll"
155.484794295617,-24.3038964037828,"knoll"
156.044922971586,-15.8202778165566,"knoll"
156.59915620108,-16.1952149742215,"knoll"
156.392238148203,-16.0647454794421,"knoll"
156.487229280375,-16.109231859887,"knoll"
156.338903245167,-17.9595073931284,"knoll"
156.280554548504,-18.5329949500772,"knoll"
156.211873887466,-19.6255247389532,"knoll"
156.210055698201,-19.6137951246606,"knoll"
156.19756642266,-19.6187993547416,"knoll"
156.162119894279,-19.5873817702573,"knoll"
156.107319960419,-19.6131503473414,"knoll"
156.083958751327,-19.6136484034592,"knoll"
156.172202894289,-19.7198081413784,"knoll"
156.156276275406,-19.7247341453147,"knoll"
156.065494539886,-19.4536436079196,"knoll"
156.740423266914,-20.5758316907822,"knoll"
156.999534502228,-20.6675549457862,"knoll"
157.062904581519,-20.9212069491608,"knoll"
156.856783401412,-21.0506274091935,"knoll"
156.865775883699,-21.1039221586466,"knoll"
156.423773847737,-21.7355207315171,"knoll"
156.523376499843,-21.5928256161904,"knoll"
157.08991940209,-21.4568615046395,"knoll"
156.998713422203,-21.0127279905839,"knoll"
156.338136899525,-21.5457363729845,"knoll"
156.535181189116,-22.5981136990285,"knoll"
156.545486056617,-22.619951945042,"knoll"
156.460979188956,-23.2349924249095,"knoll"
156.841644862163,-23.468715395858,"knoll"
156.331873403543,-23.2040584372839,"knoll"
156.946374175502,-23.7679749894489,"knoll"
156.297374426865,-24.0087820748932,"knoll"
157.571781191656,-14.8752230821033,"knoll"
157.720201085965,-16.963808447822,"knoll"
157.609211815612,-16.9021303485514,"knoll"
157.108255774653,-23.2487171549661,"knoll"
157.664899489173,-23.1592246346768,"knoll"
157.460402483071,-24.1974608130474,"knoll"
144.003124875482,-12.9163652135623,"canyon"
143.977485167673,-12.8917505052769,"canyon"
143.931395343966,-12.7777383962358,"canyon"
143.934893790835,-12.7344602083547,"canyon"
143.959818264245,-12.6739119575135,"canyon"
143.978723919465,-12.5150728082929,"canyon"
144.14232014548,-12.1643573667001,"canyon"
144.150422087666,-12.0434385132598,"canyon"
144.060307225457,-12.989003174943,"canyon"
144.271864241922,-10.7430743672732,"canyon"
144.391542216587,-10.9358909499394,"canyon"
144.42759443296,-11.1119907462228,"canyon"
144.39703375773,-11.2690718769265,"canyon"
144.549002856992,-11.5589053630746,"canyon"
144.378550672207,-10.5228298495911,"canyon"
144.672345834297,-10.1992181342402,"canyon"
144.515123727819,-11.7189373651429,"canyon"
144.496987306945,-11.877902168621,"canyon"
144.487384292831,-11.9002644306476,"canyon"
144.815050017148,-10.0138128470259,"canyon"
144.828079441158,-10.0940882286104,"canyon"
144.838403815742,-10.1570927621096,"canyon"
144.828647167377,-10.2330181195899,"canyon"
144.901668855704,-12.7672336319372,"canyon"
144.091398177523,-13.3742854841795,"canyon"
144.157742951458,-13.397617139025,"canyon"
144.21092223545,-13.4626975728612,"canyon"
144.282776057666,-13.4880857703662,"canyon"
144.375560607392,-13.6752504188563,"canyon"
144.423387456932,-13.7250127432994,"canyon"
144.455202783421,-13.741682773776,"canyon"
144.897556864884,-13.9852988342776,"canyon"
144.870240097076,-13.9624700477379,"canyon"
144.842405826775,-13.9416187166659,"canyon"
144.82835564386,-13.9321261750421,"canyon"
144.638681371449,-13.8260110731484,"canyon"
144.743857423152,-13.8191545266834,"canyon"
144.715083585945,-13.8012778806836,"canyon"
144.687969066336,-13.8132042743757,"canyon"
144.800816790193,-13.8168804141262,"canyon"
144.786799314115,-13.8872290182349,"canyon"
144.80284044823,-13.8998375905888,"canyon"
144.100383388513,-13.2068874051062,"canyon"
144.914496383409,-14.0196179211228,"canyon"
145.423421587656,-12.3700644581827,"canyon"
145.193338718191,-14.0894067285199,"canyon"
145.316674237574,-14.1451189723963,"canyon"
145.380563496455,-14.19919659795,"canyon"
145.488299422431,-14.227093128428,"canyon"
145.523075799428,-14.3191516388348,"canyon"
145.792159350323,-14.6615761704959,"canyon"
145.800267800727,-14.7464172817228,"canyon"
145.820964645048,-14.9387067271347,"canyon"
145.106930708393,-14.0806838459001,"canyon"
145.724663207706,-14.4752378934517,"canyon"
145.245175175153,-14.1327690595999,"canyon"
145.645816119851,-14.4130035415978,"canyon"
145.773946436402,-14.5798174012255,"canyon"
145.836283945266,-14.8514491934964,"canyon"
145.841594421229,-15.0412686785474,"canyon"
145.855373676907,-15.1537590874218,"canyon"
145.892389967494,-15.2269319288054,"canyon"
145.874747888178,-15.2669741502026,"canyon"
145.906990355898,-15.3624134313399,"canyon"
145.947785252177,-15.4895908600354,"canyon"
145.933037807778,-15.5836510409059,"canyon"
145.928544862764,-15.6481135902716,"canyon"
145.926613907946,-15.7173189829544,"canyon"
145.939048362746,-15.7798430019122,"canyon"
145.945550941583,-15.8346618268562,"canyon"
145.940300915048,-15.901477187347,"canyon"
145.93641753398,-15.9346501399501,"canyon"
145.958047338202,-15.9782632396641,"canyon"
146.933314896943,-12.8205459518621,"canyon"
146.992914336613,-12.8977189005837,"canyon"
146.951075256451,-12.8501133408985,"canyon"
146.979013206649,-12.859174008067,"canyon"
146.924274106034,-12.7874772573165,"canyon"
147.030349047462,-12.9543501548725,"canyon"
147.100008694326,-13.0029123865466,"canyon"
147.081804265572,-12.9779885326879,"canyon"
147.023989947781,-12.9325255458828,"canyon"
146.693172927682,-12.6680552830554,"canyon"
146.866528334509,-12.7692697970338,"canyon"
147.031619625727,-14.5072832113161,"canyon"
146.236468985612,-14.0539740846928,"canyon"
146.270723709542,-14.2328442261128,"canyon"
146.374135315246,-14.1024124803234,"canyon"
146.391214476423,-14.1288835584117,"canyon"
146.353464992987,-14.0059036909153,"canyon"
146.367414975775,-14.0668461201723,"canyon"
146.228413583224,-14.1297576973762,"canyon"
146.717738443859,-15.3889237618031,"canyon"
146.745087542844,-15.2660645589238,"canyon"
145.972069843954,-16.0226064557534,"canyon"
145.987068036633,-16.0633364537126,"canyon"
145.995097579029,-16.0790471629967,"canyon"
145.997381479008,-16.1134936023648,"canyon"
145.996980528312,-16.1292110858811,"canyon"
146.015598206619,-16.1506226376163,"canyon"
146.022907329442,-16.1776173495493,"canyon"
146.082483856072,-16.218847683204,"canyon"
146.084273474828,-16.1742936641208,"canyon"
146.071272918759,-16.2069993553948,"canyon"
146.104909338528,-16.2344044757945,"canyon"
146.115897191952,-16.2608037581145,"canyon"
146.123897551912,-16.2907999746948,"canyon"
146.146404219269,-16.3036400069798,"canyon"
146.14650267731,-16.340542650397,"canyon"
146.157480575695,-16.3685956592388,"canyon"
146.193098902619,-16.3670977858994,"canyon"
146.221301121668,-16.3855777078372,"canyon"
146.246526615175,-16.4232190964865,"canyon"
146.253216815506,-16.4869175938846,"canyon"
146.274120535514,-16.5242661694518,"canyon"
146.336324910952,-16.5522693940468,"canyon"
146.38387549279,-16.5784086578269,"canyon"
146.424681114141,-16.6462182978653,"canyon"
146.45310397621,-16.6740836977461,"canyon"
146.489610982718,-16.7139174078181,"canyon"
146.507323530881,-16.7775627084446,"canyon"
146.552859624132,-16.8022096384884,"canyon"
146.584560208532,-16.8158057069674,"canyon"
146.576704897802,-16.855886129915,"canyon"
146.602713222358,-16.8764235918688,"canyon"
146.618333354639,-16.9351954754444,"canyon"
146.621515513711,-16.9905219736393,"canyon"
146.36756871974,-16.4826278460271,"canyon"
146.649392268094,-17.0244735030935,"canyon"
146.681723064724,-17.0680590832956,"canyon"
146.748045956652,-17.13853787571,"canyon"
146.722230701077,-17.1146279645003,"canyon"
146.722955443698,-17.0861043649987,"canyon"
146.764853168162,-17.3929254279553,"canyon"
146.752007189366,-17.3570004785836,"canyon"
146.739016860497,-17.1892226794551,"canyon"
146.855774538508,-17.490973213105,"canyon"
146.89574783023,-17.555557069529,"canyon"
146.865982747,-17.4400969918412,"canyon"
146.82553864476,-17.4289378092699,"canyon"
146.881288739987,-17.5343448764389,"canyon"
146.968148435222,-17.6528167925525,"canyon"
146.877222420386,-17.5175106029428,"canyon"
146.68640491573,-17.0245869847886,"canyon"
146.730986512572,-17.3020970185482,"canyon"
146.72699915714,-17.2566794087899,"canyon"
146.725935063595,-17.2780930519071,"canyon"
147.138946812215,-13.0985712822163,"canyon"
147.150296547345,-13.2818351576768,"canyon"
147.149010595887,-13.4461236999925,"canyon"
147.153174365984,-13.3633205552218,"canyon"
147.12303745234,-14.0125946482546,"canyon"
147.128371830525,-13.9183084125702,"canyon"
147.139038055369,-13.8252655368528,"canyon"
147.128779752514,-13.7080367973073,"canyon"
147.144313609063,-13.6200287401345,"canyon"
147.16183776269,-13.5256331076442,"canyon"
147.154368253166,-13.2425283186954,"canyon"
147.129986116074,-13.0746950471106,"canyon"
147.148725468069,-13.1843618700263,"canyon"
147.622588071545,-13.2988073169872,"canyon"
147.877442483102,-13.4451473559036,"canyon"
147.755305248018,-13.3906025655532,"canyon"
147.685249602673,-13.3384774888377,"canyon"
147.569683654766,-16.780436660278,"canyon"
147.367987192194,-16.6720672976004,"canyon"
147.37845038073,-16.7766991908304,"canyon"
147.373467117136,-16.538458071488,"canyon"
147.038598586806,-17.7707548719089,"canyon"
147.057746886185,-17.8236410126723,"canyon"
147.219351219508,-17.9169493252772,"canyon"
147.174687009665,-17.8813421497183,"canyon"
147.848685454871,-17.5641657641423,"canyon"
147.739910229426,-17.4324851852558,"canyon"
147.375925158789,-17.1687514210875,"canyon"
147.338693228844,-17.0676089484766,"canyon"
147.997490084114,-18.5331327165641,"canyon"
147.934636904406,-18.501161523643,"canyon"
147.903244953768,-18.4041120206384,"canyon"
147.622525359992,-18.2538994029138,"canyon"
147.661637973156,-18.2831107490642,"canyon"
147.670349046017,-18.3257443542862,"canyon"
147.567715950789,-18.2222899499028,"canyon"
147.389759667984,-18.101832989742,"canyon"
147.496127114226,-18.1858490350895,"canyon"
147.249235906824,-17.9577429840327,"canyon"
147.310776400744,-18.0211405488653,"canyon"
147.447124363901,-18.1292428257846,"canyon"
147.354154074484,-18.0520363621332,"canyon"
147.82862317396,-18.4229566959768,"canyon"
147.774975230492,-18.3182925810993,"canyon"
147.278972441775,-17.9780800083708,"canyon"
148.205437890181,-13.6977176101748,"canyon"
148.449598349577,-13.7766345636237,"canyon"
148.611035377922,-13.8914140002835,"canyon"
148.720447275973,-13.9436625427181,"canyon"
148.351417609388,-13.7329541298477,"canyon"
148.064532264544,-13.5640054944521,"canyon"
148.16876086975,-13.6143401131276,"canyon"
148.977177009013,-14.064948247376,"canyon"
148.888902329866,-14.557610895732,"canyon"
148.215041700832,-17.8309529610843,"canyon"
148.121253040721,-17.7737759395453,"canyon"
148.259769583819,-17.2701727610947,"canyon"
148.06605236536,-18.5691836448394,"canyon"
148.320604002776,-18.6824220247576,"canyon"
148.184781580249,-18.6425237825797,"canyon"
149.911086658042,-14.4356579708878,"canyon"
149.998356833154,-14.342325350442,"canyon"
149.752999302248,-14.6407139748816,"canyon"
149.662203588507,-14.522823214279,"canyon"
149.591268265811,-14.4875975538803,"canyon"
149.468816269131,-14.3795032853908,"canyon"
149.190772354026,-14.224466856608,"canyon"
149.133202366076,-14.224898606364,"canyon"
149.018993640262,-14.398125252762,"canyon"
149.282645043807,-14.30924653117,"canyon"
149.343393209839,-14.3007837980785,"canyon"
149.657455748149,-14.7367826787698,"canyon"
149.609226401651,-14.7478982597724,"canyon"
149.591096966115,-14.7519494381688,"canyon"
149.971617875721,-14.7134911359623,"canyon"
149.97899146896,-14.7402426327597,"canyon"
149.993664885555,-14.7680327714508,"canyon"
150.026297343956,-14.7822729520391,"canyon"
149.899895440116,-14.6598344689448,"canyon"
149.958926758358,-14.6360137682095,"canyon"
149.756393281133,-18.1340948232568,"canyon"
149.623778592969,-18.1559500923012,"canyon"
150.061069338688,-14.5015653676246,"canyon"
150.161874288333,-14.4199132045108,"canyon"
150.521097028307,-15.0354400639618,"canyon"
150.418094455833,-14.9954464058861,"canyon"
150.369666315955,-14.9742842278416,"canyon"
150.315784619246,-14.9344683354277,"canyon"
150.294680233613,-14.8930115063641,"canyon"
150.256310204856,-14.8916540273179,"canyon"
150.230106214287,-14.8821541068611,"canyon"
150.200836674464,-14.8813329442908,"canyon"
150.197404979023,-14.8431417322945,"canyon"
150.140281126597,-14.955214083289,"canyon"
150.222283947938,-14.4058091641289,"canyon"
150.085228126595,-14.8175908052576,"canyon"
150.141776856424,-14.8618984780805,"canyon"
150.457333205657,-15.033890440335,"canyon"
150.600373078814,-15.3916321332028,"canyon"
150.770096025165,-15.1955166380573,"canyon"
150.790317671082,-15.2225160302491,"canyon"
150.82063627453,-15.2407761206033,"canyon"
150.886887511417,-15.2861862628929,"canyon"
150.656592038783,-15.4472720982852,"canyon"
150.701547407728,-15.4833349234865,"canyon"
150.74785090801,-15.1951658511226,"canyon"
150.730637283656,-15.1900702657587,"canyon"
150.6373550792,-15.4203655284821,"canyon"
150.263493495598,-16.3494663137108,"canyon"
150.117667809523,-16.1475004747455,"canyon"
150.98048042803,-17.9429615624645,"canyon"
150.68167696562,-17.8857715628255,"canyon"
150.868185119846,-17.8993625698537,"canyon"
150.219078639529,-17.9912486737972,"canyon"
150.573523234328,-17.9943008245422,"canyon"
150.563421207897,-17.9938192483705,"canyon"
150.544303484702,-17.9985336922547,"canyon"
150.475107731908,-18.0032542967473,"canyon"
150.38178599833,-18.0254189310513,"canyon"
150.332713068297,-18.0304312348289,"canyon"
150.648394048056,-17.9923434735793,"canyon"
150.495581654289,-17.90185158315,"canyon"
150.449606263996,-17.9160017293539,"canyon"
150.435529745705,-17.9251062745743,"canyon"
150.412782012319,-17.9275403561967,"canyon"
150.388838853682,-17.9357640991163,"canyon"
150.36731582697,-17.933846879312,"canyon"
150.354074705404,-17.9412270004198,"canyon"
150.328666517449,-17.9442285015705,"canyon"
150.250058774438,-17.9652921927525,"canyon"
150.269442519606,-17.9658561192437,"canyon"
150.282676699544,-17.9600304034425,"canyon"
150.309998115862,-17.9570698310645,"canyon"
150.295246877804,-17.9604550560889,"canyon"
150.82938272452,-17.8188510323717,"canyon"
151.27463460596,-15.7944302615155,"canyon"
151.252251864937,-16.0159721009084,"canyon"
151.620263152879,-17.7014974917249,"canyon"
151.915941919757,-17.7412755095607,"canyon"
151.184059601489,-17.8869337372308,"canyon"
151.235987291025,-17.9031029409648,"canyon"
151.394166876549,-17.8592900811173,"canyon"
151.703278437441,-17.6168387849632,"canyon"
151.748408290495,-17.5726260104538,"canyon"
151.875897067965,-17.5048935477344,"canyon"
151.983249018488,-17.471969745262,"canyon"
151.321046853326,-20.4281292913974,"canyon"
152.443649008987,-17.1586551871118,"canyon"
152.162987473502,-17.6920833194264,"canyon"
152.044318562511,-17.7067567286931,"canyon"
152.207832984128,-17.2073606575059,"canyon"
152.192155213795,-17.2307889703877,"canyon"
152.425858557887,-17.2407555625276,"canyon"
152.613890269328,-17.1466143191234,"canyon"
152.667670313123,-17.1641319515557,"canyon"
152.730203598442,-18.1406861046625,"canyon"
152.801687067916,-20.9610345354801,"canyon"
152.902926621997,-21.0418011750106,"canyon"
152.917077568517,-21.0755329940286,"canyon"
153.38503673366,-19.9298365205251,"canyon"
153.355564152017,-19.8373034919582,"canyon"
153.257084438755,-19.5775803293982,"canyon"
153.275154349276,-19.6176010228278,"canyon"
153.195711346426,-19.4095824880723,"canyon"
153.44844703521,-20.1011857778739,"canyon"
153.503922736832,-20.2474287075848,"canyon"
153.543987418379,-20.3325124296644,"canyon"
153.595388878826,-20.4863537085695,"canyon"
153.675438421424,-20.6707380235218,"canyon"
153.684380070474,-20.7453068647591,"canyon"
153.719091442439,-20.8199285732384,"canyon"
153.791380872374,-21.5415861061888,"canyon"
153.679624892547,-21.5122232702408,"canyon"
153.98869950259,-21.4691600239578,"canyon"
154.015009339304,-21.5179031612927,"canyon"
153.813092446866,-21.1391646204205,"canyon"
153.789471234493,-21.077940134144,"canyon"
153.779760985633,-21.0378751486168,"canyon"
153.439305635576,-20.9637302471198,"canyon"
153.504497076804,-21.0034306065133,"canyon"
153.588212658466,-21.0673652408924,"canyon"
153.66120030474,-21.1229405038624,"canyon"
153.75857437562,-20.9845283220945,"canyon"
153.350618386459,-21.8810153986401,"canyon"
154.565379675491,-16.1752132186545,"canyon"
154.265643608374,-17.5758565084934,"canyon"
153.795556160517,-17.6401333043705,"canyon"
154.873865481183,-17.4150550832208,"canyon"
154.797306004122,-17.443899651107,"canyon"
153.494304111808,-17.2042286030933,"canyon"
153.26794408617,-17.1826940757642,"canyon"
154.665130701201,-18.0761414825127,"canyon"
154.664886218177,-18.0446349942561,"canyon"
154.673144299673,-18.0257933512388,"canyon"
154.156070992072,-21.5426078203457,"canyon"
154.11553864399,-21.4838642392899,"canyon"
154.44482904534,-21.7523862285172,"canyon"
154.49044144197,-21.8053405237601,"canyon"
154.364106994157,-21.6846394152626,"canyon"
154.650592865749,-21.9340151193913,"canyon"
154.065204007943,-21.8013831477296,"canyon"
154.20640504129,-21.5653224543703,"canyon"
154.469107619984,-21.7824615127915,"canyon"
154.422705055508,-21.7420335359631,"canyon"
154.386893074417,-21.7152225805267,"canyon"
154.481167564517,-23.9565018783221,"canyon"
154.49802151375,-23.9254126812618,"canyon"
154.507285076484,-23.888775358991,"canyon"
154.83752098012,-23.4683953291603,"canyon"
154.814681266554,-23.5237633176083,"canyon"
154.806508453153,-23.5710841210561,"canyon"
154.742161579616,-23.7205001433734,"canyon"
154.862562515199,-23.3112931775845,"canyon"
154.87082282511,-23.2378457820203,"canyon"
154.80671549874,-23.0693870889599,"canyon"
154.898644173379,-22.9942631573383,"canyon"
154.900401597895,-22.7835659682712,"canyon"
154.814157762018,-22.6902520967368,"canyon"
155.271587255306,-16.8859713516481,"canyon"
155.102796261655,-17.232634670194,"canyon"
155.334865540742,-18.6178196944946,"canyon"
155.434701415424,-18.6039827911361,"canyon"
155.54376267991,-18.6978547197163,"canyon"
155.511151647811,-18.3941888712871,"canyon"
155.499610424914,-18.4095901593474,"canyon"
155.490924380878,-18.4487760864294,"canyon"
155.978048647991,-19.4313038086493,"canyon"
155.806855481767,-21.8513562196846,"canyon"
155.638248121004,-21.5237313880536,"canyon"
155.571805811517,-21.4312537062713,"canyon"
155.567695060246,-21.3812492867562,"canyon"
155.31622081524,-22.9373371532227,"canyon"
155.260904177336,-22.9607521989789,"canyon"
155.352643424698,-22.8624527315695,"canyon"
155.38243946279,-22.8365641449165,"canyon"
155.403132067716,-22.7843489198764,"canyon"
155.801344160582,-22.2113499517311,"canyon"
155.453750972573,-22.7266861859853,"canyon"
155.492390979003,-22.6621330181228,"canyon"
155.036853726919,-23.4590774041534,"canyon"
155.031928231653,-23.5060353041575,"canyon"
155.001700044789,-23.5626010840994,"canyon"
155.074825030066,-23.3079276415173,"canyon"
155.116017857846,-23.2957829748078,"canyon"
155.186237352164,-23.0836107572129,"canyon"
155.111194041118,-23.1949647199345,"canyon"
155.240102571559,-23.0541097920739,"canyon"
155.049930760727,-23.8154094141862,"canyon"
156.265009722998,-17.270918331982,"canyon"
156.302758431767,-18.0000806561656,"canyon"
156.271220837125,-18.1705818217546,"canyon"
156.463975261346,-19.8402957567215,"canyon"
156.075328806176,-19.561156972405,"canyon"
156.087203548184,-19.5728588692421,"canyon"
156.940673538186,-21.0446384553967,"canyon"
156.405760190802,-21.4189577751357,"canyon"
156.171328201082,-21.3628968051089,"canyon"
156.630206979458,-21.4258805775304,"canyon"
156.774387483729,-21.4137946598054,"canyon"
156.915898609956,-21.4000021600578,"canyon"
153.565238669611,-24.2893916911004,"canyon"
155.279965400233,-24.4097390915547,"seamount"
155.350649823044,-24.099188079498,"seamount"
154.688677064428,-19.7120880008497,"seamount"
155.23312548574,-19.4112213363673,"seamount"
155.311754186189,-18.3017494227394,"seamount"
156.791722103158,-14.6990604114024,"seamount"
155.845472509657,-17.7691689638949,"seamount"
155.464396759837,-17.8126128152009,"seamount"
155.58339531597,-23.2319986069356,"seamount"
155.329792006744,-22.1644146574111,"seamount"
155.722396461606,-21.2157420476146,"seamount"
154.396681505693,-20.9585291357798,"seamount"
155.843113221547,-17.3727488814895,"seamount"
154.212577788515,-20.6887793196739,"seamount"
148.621158398395,-19.1333550655331,"shelf"
151.481003225949,-19.6593136663941,"slope"
152.718611448118,-22.6438374941317,"terrace"
144.828921668098,-12.942774049027,"plateau"
145.258417082159,-13.4964269171593,"plateau"
145.347922625402,-11.4858590297987,"plateau"
145.841251111583,-12.8467851679069,"plateau"
146.410964282781,-12.4414442475737,"plateau"
149.512447411397,-16.0664648760927,"plateau"
154.003648857801,-17.185783678102,"plateau"
155.772222407615,-20.9967664598878,"plateau"
156.159436117371,-19.7447750517748,"plateau"
156.46474046584,-21.9976816577783,"plateau"
156.725720139208,-20.6977758036395,"plateau"
155.70707616245,-15.0948048810552,"plateau"
156.856242316999,-16.6127071096652,"plateau"
155.45201777161,-18.5406483348845,"plateau"
156.525083576851,-23.6003491741845,"plateau"
157.840253835473,-24.4688718889117,"plateau"
151.831862954007,-19.9968146702034,"plateau"
153.732798887567,-22.8746749525201,"plateau"
153.723432178847,-21.9132162230443,"plateau"
146.207653076386,-12.2680675727658,"valley"
146.627410114781,-12.6064150274671,"valley"
153.39328917994,-17.40429982905,"valley"
154.807196889821,-17.413372549509,"valley"
154.027867434266,-18.6003053754819,"valley"
155.720015695711,-18.0792220644699,"valley"
155.945372113617,-21.4523683077706,"valley"
154.967326080844,-23.3849502301185,"valley"
156.284498170904,-15.4383833764523,"valley"
156.208329122763,-19.2568438615419,"valley"
156.051209397297,-20.3306896368001,"valley"
156.311469457952,-22.6723844741177,"valley"
156.729650495435,-16.9999806117668,"valley"
157.617237820792,-16.5031735235318,"valley"
157.742523167392,-24.426880671475,"valley"
155.661304748127,-16.0832527839509,"valley"
153.51866073888,-21.9913338590833,"valley"
144.793952553816,-10.9251500521963,"trough"
149.828507441907,-17.7021584805363,"trough"
150.00078542235,-14.4465273631209,"rise"
153.940873430355,-24.376117300993,"rise"
145.294802759584,-13.0663177411702,"basin"
154.243744576271,-16.3759341565578,"basin"
155.071727743108,-20.4694397228152,"basin"
156.455637484757,-20.7290784707188,"basin"
157.154896962812,-18.0329371404822,"basin"
156.598926272781,-18.337671971351,"basin"
158.320363394278,-16.1791419197358,"basin"
157.127063802277,-22.5658767273859,"basin"
158.088251954664,-24.2904927135127,"basin"
152.047514865176,-14.707382096394,"abyssalplain"
156.928515954547,-14.7173707089301,"abyssalplain"
154.910608440839,-24.2174831390579,"abyssalplain"
